id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1450985814679240704,1450985814679240704,2021-10-21 06:12:30 India Standard Time,2021-10-21,06:12:30,+0530,915225464230334464,enrichedfeed,EFeeds,,"IBM stock drops 5% after revenue miss, in-line earnings | CRYPTO The post IBM stock drops 5% after revenue miss, in-line earnings appeared on #crypto  https://t.co/d3qnMDQ1sE #cryptocurrency #crypto #altseason #defi #enrichedfeed #smartcontracts #furucombo #dex #cex",en,[],['https://www.enrichedfeed.com/?p=229702'],[],0,0,0,"['crypto', 'cryptocurrency', 'crypto', 'altseason', 'defi', 'enrichedfeed', 'smartcontracts', 'furucombo', 'dex', 'cex']",[],https://twitter.com/EnrichedFeed/status/1450985814679240704,False,,0,,,,,,,,[],,,,
1450980555240079364,1450980555240079364,2021-10-21 05:51:36 India Standard Time,2021-10-21,05:51:36,+0530,1413201211545714690,tecno_bot,Penny Stock NEWS,,$IBM when is this stock gonna catch a break? Great company ️  #IBM  https://t.co/fevi3acSDg,en,[],[],['https://pbs.twimg.com/media/FCLrHbEVIAsPmWD.jpg'],0,0,0,['ibm'],['ibm'],https://twitter.com/tecno_bot/status/1450980555240079364,False,,1,https://pbs.twimg.com/media/FCLrHbEVIAsPmWD.jpg,,,,,,,[],,,,
1450977404617465858,1450977404617465858,2021-10-21 05:39:05 India Standard Time,2021-10-21,05:39:05,+0530,3228663286,5bilionsales,#Get paid to use the Web,, https://t.co/0FjvSifdW4 IBM Stock Drops On Quarterly Earnings Report  https://t.co/9gslj1DOc1 #airdrop #blockchain #mining,en,[],"['http://twib.in/l/RLBdznk7GBAG', 'http://twib.in/l/bEqqXLXrqdEb']",[],0,0,0,"['airdrop', 'blockchain', 'mining']",[],https://twitter.com/5Bilionsales/status/1450977404617465858,False,,0,,,,,,,,[],,,,
1450973229955391488,1450973229955391488,2021-10-21 05:22:30 India Standard Time,2021-10-21,05:22:30,+0530,917413321539760129,realanuraguruge,Anura Guruge,,I Would Stay Well Clear Of ‘IBM’ Stock Going Forward — IBM’s Supposed Strategy Is All Just Gobbledygook &amp; A Smoke Screen.  https://t.co/LqnMMqm2tn #IBM #investing #IBMresults #IBMearnings #IBMscam  Leave a reply,en,[],['https://www.guruge.com/i-would-stay-well-clear-of-ibm-stock-going-forward-ibms-supposed-strategy-is-all-just-gobbledygook-a-smoke-screen/'],[],0,0,0,"['ibm', 'investing', 'ibmresults', 'ibmearnings', 'ibmscam']",[],https://twitter.com/RealAnuraGuruge/status/1450973229955391488,False,,0,,,,,,,,[],,,,
1450972690731372545,1450968153287233539,2021-10-21 05:20:21 India Standard Time,2021-10-21,05:20:21,+0530,1961333743,wallstcynic,Diogenes,,"(2) Given $IBM’s 900M shares o/s, it has an equity market cap of $122B. Interest is running at $0.9B annually. So net income is slightly above $5B, depending on your tax rate assumption. The stock is not “cheap”. @HalftimeReport.",en,"[{'screen_name': 'halftimereport', 'name': 'cnbc halftime report', 'id': '234905402'}]",[],[],5,4,48,[],[],https://twitter.com/WallStCynic/status/1450972690731372545,False,,0,,,,,,,,[],,,,
1450969887476752388,1450969887476752388,2021-10-21 05:09:13 India Standard Time,2021-10-21,05:09:13,+0530,915225464230334464,enrichedfeed,EFeeds,,IBM Stock Drops On Quarterly Earnings Report | CRYPTO The post IBM Stock Drops On Quarterly Earnings Report appeared on  https://t.co/MbpPOWGXOr.   IBM ( #crypto  https://t.co/cxxHQODsUk #cryptocurrency #crypto #altseason #defi #enrichedfeed #smartcontracts #furucombo #dex #cex,en,[],"['http://BitcoinEthereumNews.com', 'https://www.enrichedfeed.com/?p=229671']",[],0,0,0,"['crypto', 'cryptocurrency', 'crypto', 'altseason', 'defi', 'enrichedfeed', 'smartcontracts', 'furucombo', 'dex', 'cex']",[],https://twitter.com/EnrichedFeed/status/1450969887476752388,False,,0,,,,,,,,[],,,,
1450968359873482753,1450968359873482753,2021-10-21 05:03:09 India Standard Time,2021-10-21,05:03:09,+0530,917413321539760129,realanuraguruge,Anura Guruge,,I Would Stay Well Clear Of ‘IBM’ Stock Going Forward — IBM’s Supposed Strategy Is All Just Gobbledygook &amp; A Smoke Screen.  https://t.co/LqnMMqm2tn,en,[],['https://www.guruge.com/i-would-stay-well-clear-of-ibm-stock-going-forward-ibms-supposed-strategy-is-all-just-gobbledygook-a-smoke-screen/'],[],0,0,0,[],[],https://twitter.com/RealAnuraGuruge/status/1450968359873482753,False,,0,,,,,,,,[],,,,
1450955159253696515,1450955159253696515,2021-10-21 04:10:42 India Standard Time,2021-10-21,04:10:42,+0530,72552866,usrealitycheck,Top U.S. & World News🗽,,"Earnings Results: IBM stock drops 5% after revenue miss, in-line earnings: International Business Machines Corp. shares fell in the extended session Wednesday after the company's revenue fell short of Wall Street expectations.  https://t.co/bBed4yx2IT",en,[],['http://dld.bz/j53Q4'],[],0,0,0,[],[],https://twitter.com/USRealityCheck/status/1450955159253696515,False,,0,,,,,,,,[],,,,
1450953896348815362,1450953896348815362,2021-10-21 04:05:40 India Standard Time,2021-10-21,04:05:40,+0530,1385582219121528837,firestone_brian,Brian Firestone,,Betting On Short Term Stock Price Movements Really Is Hard.  $aapl $amzn $abbv $brk $ba $bhc $crm $cmg $hlf $iep $ibm $msft $ms $gs $jpm $bac $c $cs $f $ge $googl $jnj $nflx $gme $amc $ko $ibm $pep $mcd $shak $btc $ryaay $tst $pfe $mrna $lyft,en,[],[],[],0,0,1,[],"['aapl', 'amzn', 'abbv', 'brk', 'ba', 'bhc', 'crm', 'cmg', 'hlf', 'iep', 'ibm', 'msft', 'ms', 'gs', 'jpm', 'bac', 'c', 'cs', 'f', 'ge', 'googl', 'jnj', 'nflx', 'gme', 'amc', 'ko', 'ibm', 'pep', 'mcd', 'shak', 'btc', 'ryaay', 'tst', 'pfe', 'mrna', 'lyft']",https://twitter.com/firestone_brian/status/1450953896348815362,False,,0,,,,,,,,[],,,,
1450952552195903494,1450952552195903494,2021-10-21 04:00:20 India Standard Time,2021-10-21,04:00:20,+0530,1360707253,takayuki_sko,伊勢乃杜＠投資(サイドFIRE達成),,"IBM misses on revenue, stock hit after hours @CNBC  IBM⬇️  https://t.co/gtQelioilq",en,"[{'screen_name': 'cnbc', 'name': 'cnbc', 'id': '20402945'}]",['https://www.cnbc.com/video/2021/10/20/ibm-misses-on-revenue-stock-hit-after-hours.html?__source=iosappshare%7Ccom.apple.UIKit.activity.PostToTwitter'],[],0,0,1,[],[],https://twitter.com/takayuki_sko/status/1450952552195903494,False,,0,,,,,,,,[],,,,
1450937308971106309,1450936415936827392,2021-10-21 02:59:46 India Standard Time,2021-10-21,02:59:46,+0530,1236059659624042496,houroptions,OptionsHour #silversqueeze,,@GuyAdami Any stock &gt; $IBM,en,[],[],[],0,0,0,[],['ibm'],https://twitter.com/HourOptions/status/1450937308971106309,False,,0,,,,,,,,"[{'screen_name': 'GuyAdami', 'name': 'Guy Adami', 'id': '39264827'}]",,,,
1450935964092620800,1450935964092620800,2021-10-21 02:54:25 India Standard Time,2021-10-21,02:54:25,+0530,163217911,rrrremington,Robert Remington,,"IBM stock drops 5% in “AFTER HOURS TRADING” after revenue miss, in-line earnings   https://t.co/l5mbC58c2c",en,[],['https://on.mktw.net/3DWpXYL'],[],0,0,0,[],[],https://twitter.com/rrrremington/status/1450935964092620800,False,,0,,,,,,,,[],,,,
1450935937706381316,1450935937706381316,2021-10-21 02:54:19 India Standard Time,2021-10-21,02:54:19,+0530,138444683,stanreeser,Stan Reeser,,"I really don't understand why people (looking at you @jimcramer @SteveGrassoCNBC) think that IBM is worth owning. I'm a bus. partner. of $CRM and $MSFT and own both, I WAS an @IBM partner since 97 and got tired of them wasting my time. Sold that stock in 03.  Best move ever!",en,"[{'screen_name': 'jimcramer', 'name': 'jim cramer', 'id': '14216123'}, {'screen_name': 'stevegrassocnbc', 'name': 'steve  grasso', 'id': '750919909'}, {'screen_name': 'ibm', 'name': 'ibm', 'id': '18994444'}]",[],[],0,0,0,[],"['crm', 'msft']",https://twitter.com/stanreeser/status/1450935937706381316,False,,0,,,,,,,,[],,,,
1450935020063887363,1450925803949203459,2021-10-21 02:50:40 India Standard Time,2021-10-21,02:50:40,+0530,987137442976165888,zak_1974,Go4Zero,,@IBM Who cares! This company and its stock is dead. Bring in fresh management from $CRM. Current management sucks.,en,[],[],[],0,0,0,[],['crm'],https://twitter.com/Zak_1974/status/1450935020063887363,False,,0,,,,,,,,"[{'screen_name': 'IBM', 'name': 'IBM', 'id': '18994444'}]",,,,
1450934189528948738,1450934189528948738,2021-10-21 02:47:22 India Standard Time,2021-10-21,02:47:22,+0530,140089789,ph7267,Hari Dass,,"IBM reports Q3 revenue of $17.62B, vs. $17.77B est., Global Technology Services revenue of $6.15B, down ~5% YoY, vs $6.25B est.; stock down 4%+ after hours (Jordan Novet/CNBC)  https://t.co/OS844aCytX",en,[],[],['https://pbs.twimg.com/media/FCLA9OLX0Ag8BmP.jpg'],0,0,0,[],[],https://twitter.com/ph7267/status/1450934189528948738,False,,1,https://pbs.twimg.com/media/FCLA9OLX0Ag8BmP.jpg,,,,,,,[],,,,
1450933991867965442,1450933991867965442,2021-10-21 02:46:35 India Standard Time,2021-10-21,02:46:35,+0530,1197645352645603329,halttrade,TradeTheHalt,,"$IBM Key News Alert IBM Earnings Q3 2021 This article was first published on Wed Oct 20 2021 4:59pm UTC Over 5 news items have been published on this topic Stock alerts, news, and trade ideas at  https://t.co/YOkfvLex4u  #daytrading #stocks #stockmarket",en,[],['http://tradethehalt.com/tw'],[],0,0,0,"['daytrading', 'stocks', 'stockmarket']",['ibm'],https://twitter.com/HaltTrade/status/1450933991867965442,False,,0,,,,,,,,[],,,,
1450933770270433291,1450933770270433291,2021-10-21 02:45:42 India Standard Time,2021-10-21,02:45:42,+0530,1257528167591489537,intysharenews,Inty News,,"IBM misses on revenue, stock hit after hours  https://t.co/lwl4r25FHG",en,[],[],[],0,0,1,[],[],https://twitter.com/IntyShareNews/status/1450933770270433291,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1450933742290276352/pu/img/0OLVgzqILqzHTgMx.jpg,,,,,,,[],,,,
1450931551319957506,1450931551319957506,2021-10-21 02:36:53 India Standard Time,2021-10-21,02:36:53,+0530,1056528382320631808,housing4us,Trading Chats,,$IBM Love dips on these type stocks.. No stock splits/ no offerings and they recover almost 100% of the time. Will be watching tomorrow as the dip continues ❤  #IBM #Bullish  https://t.co/d5QUJXnVIZ,en,[],[],['https://pbs.twimg.com/media/FCK-jApUYAgFLeT.jpg'],0,0,0,"['ibm', 'bullish']",['ibm'],https://twitter.com/Housing4Us/status/1450931551319957506,False,,1,https://pbs.twimg.com/media/FCK-jApUYAgFLeT.jpg,,,,,,,[],,,,
1450930526580355072,1450918036131639296,2021-10-21 02:32:49 India Standard Time,2021-10-21,02:32:49,+0530,490494512,0rangecru5h,"0range Crush, CMT",,"@Analyst_G @FirstSquawk Actually, From 1994 to Present, IBM Bought back 62% of their stock IMO, that's a lot &amp; the stock PRICE is virtually unchanged since 1999  Total Return, flat for 8 years But it had a heck of a run  https://t.co/Mk8UiQjJK5",en,[],[],['https://pbs.twimg.com/media/FCK9nL6XsA0d1Fs.png'],1,0,1,[],[],https://twitter.com/0rangeCru5h/status/1450930526580355072,False,,1,https://pbs.twimg.com/media/FCK9nL6XsA0d1Fs.png,,,,,,,"[{'screen_name': 'Analyst_G', 'name': 'GregTheAnalyst', 'id': '267767319'}, {'screen_name': 'FirstSquawk', 'name': 'First Squawk', 'id': '3295423333'}]",,,,
1450930157217361927,1450930157217361927,2021-10-21 02:31:21 India Standard Time,2021-10-21,02:31:21,+0530,490204452,lelkan,LARRY ELKAN,,"Check out this article from MarketWatch - IBM stock drops 5% after revenue miss, in-line earnings   https://t.co/SSxWeHXfU4",en,[],['https://on.mktw.net/3DWpXYL'],[],0,0,0,[],[],https://twitter.com/LElkan/status/1450930157217361927,False,,0,,,,,,,,[],,,,
1450929882821763074,1450929882821763074,2021-10-21 02:30:15 India Standard Time,2021-10-21,02:30:15,+0530,947551222550188032,matevoux,Matevoux,,Morningstar analyst on IBM stock: 'Overvalued'  https://t.co/wfCKcCMHEN,en,[],['http://finance.matevoux.ovh/node/105417'],[],0,0,0,[],[],https://twitter.com/matevoux/status/1450929882821763074,False,,0,,,,,,,,[],,,,
1450929198407770117,1450929198407770117,2021-10-21 02:27:32 India Standard Time,2021-10-21,02:27:32,+0530,205341755,mikecrofton,Michael Crofton,,@Downtown Great succinct analysis of IBM the stock is going nowhere except maybe to 75 or 80 and then it might not even be a buy.,en,[],[],[],0,0,0,[],[],https://twitter.com/MikeCrofton/status/1450929198407770117,False,,0,,,,,,,,[],,,,
1450927957896220673,1450927957896220673,2021-10-21 02:22:36 India Standard Time,2021-10-21,02:22:36,+0530,1403673905840144390,risingcandle,Rising Candle,,IBM misses expectations by a narrow margin – Q3 2021  https://t.co/zCzX4Ahs3L #IBM #StockMarket #Stock #investing #earnings $IBM #revenue,en,[],['https://risingcandle.com/marketnews/ibm-misses-expectations-by-a-narrow-margin-q3-2021/'],[],0,0,1,"['ibm', 'stockmarket', 'stock', 'investing', 'earnings', 'revenue']",['ibm'],https://twitter.com/risingcandle/status/1450927957896220673,False,,0,,,,,,,,[],,,,
1450927309700096002,1450927309700096002,2021-10-21 02:20:02 India Standard Time,2021-10-21,02:20:02,+0530,3316713321,valenzuelapost,ValenzuelaPost,,"IBM stock drops 5% after revenue miss, in-line earnings  https://t.co/gic3YKXsgZ",en,[],['https://www.marketwatch.com/story/ibm-stock-drops-5-after-revenue-miss-in-line-earnings-11634761265?siteid=yhoof2&yptr=yahoo'],[],0,0,0,[],[],https://twitter.com/ValenzuelaPost/status/1450927309700096002,False,,0,,,,,,,,[],,,,
1450927206415339523,1450924326841106436,2021-10-21 02:19:37 India Standard Time,2021-10-21,02:19:37,+0530,1270054430587658245,grove654,CocoGrove654,,@ThinkTankCharts I think cash is better than owning IBM. Terrible stock,en,[],[],[],0,0,0,[],[],https://twitter.com/grove654/status/1450927206415339523,False,,0,,,,,,,,"[{'screen_name': 'ThinkTankCharts', 'name': 'David Larew', 'id': '1397614880'}]",,,,
1450926878353674242,1450926878353674242,2021-10-21 02:18:19 India Standard Time,2021-10-21,02:18:19,+0530,1031802765234728963,thewisegender,The Wise Gender,,"IBM reports Q3 revenue of $17.62B, vs. $17.77B est., Global Technology Services revenue of $6.15B, down ~5% YoY, vs $6.25B est.; stock down 4%+ after hours (Jordan Novet/CNBC)  https://t.co/QJnr5ZvVCM",en,[],['https://thewisegender.com/2021/10/20/ibm-reports-q3-revenue-of-17-62b-vs-17-77b-est-global-technology-services-revenue-of-6-15b-down-5-yoy-vs-6-25b-est-stock-down-4-after-hours-jordan-novet-cnbc/'],[],0,0,0,[],[],https://twitter.com/TheWiseGender/status/1450926878353674242,False,,0,,,,,,,,[],,,,
1450926639248986120,1450926639248986120,2021-10-21 02:17:22 India Standard Time,2021-10-21,02:17:22,+0530,366104063,juanmiguelworld,Juan M. Molina 😷,,$IBM #stock dropped in late #trading after reporting third-quarter results that fell short on #revenue estimates but met views on earnings.,en,[],[],[],0,0,1,"['stock', 'trading', 'revenue']",['ibm'],https://twitter.com/juanmiguelworld/status/1450926639248986120,False,,0,,,,,,,,[],,,,
1450926399049568259,1450926399049568259,2021-10-21 02:16:25 India Standard Time,2021-10-21,02:16:25,+0530,2580405031,stocknewsoutlet,Stock News Outlet Discord,,"IBM stock drops 5% after revenue miss, in-line earnings  https://t.co/TjdNiMiQWY",en,[],['https://ift.tt/3FZROZX'],[],0,0,0,[],[],https://twitter.com/StockNewsOutlet/status/1450926399049568259,False,,0,,,,,,,,[],,,,
1450926293810352135,1450926293810352135,2021-10-21 02:16:00 India Standard Time,2021-10-21,02:16:00,+0530,1439943686045978633,eglobnews,Glob News,,"IBM reports Q3 revenue of $17.62B, vs. $17.77B est., Global Technology Services revenue of $6.15B, down ~5% YoY, vs $6.25B est.; stock down 4%+ after hours (Jordan Novet/CNBC)  https://t.co/P1jRs27pyM",en,[],['http://globnews.net/ibm-reports-q3-revenue-of-17-62b-vs-17-77b-est-global-technology-services-revenue-of-6-15b-down-5-yoy-vs-6-25b-est-stock-down-4-after-hours-jordan-novet-cnbc'],[],0,0,0,[],[],https://twitter.com/eglobnews/status/1450926293810352135,False,,0,,,,,,,,[],,,,
1450926108921188352,1450926108921188352,2021-10-21 02:15:15 India Standard Time,2021-10-21,02:15:15,+0530,947551222550188032,matevoux,Matevoux,,"IBM misses on revenue, stock hit after hours  https://t.co/I6YMM5mW2d",en,[],['http://finance.matevoux.ovh/node/105411'],[],0,0,0,[],[],https://twitter.com/matevoux/status/1450926108921188352,False,,0,,,,,,,,[],,,,
1450925561665056769,1450925561665056769,2021-10-21 02:13:05 India Standard Time,2021-10-21,02:13:05,+0530,2849398098,vanuatutech,Vanuatu Tech Feed,,"IBM reports Q3 revenue of $17.62B, vs. $17.77B est., Global Technology Services revenue of $6.15B, down ~5% YoY, vs $6.25B est.; stock down 4%+ after hours (Jordan Novet/CNBC)  https://t.co/MyrfZXRWfv #TechNews #TechTips  https://t.co/pEhr1uQC8P",en,[],['https://bit.ly/3jo7Pz1'],['https://pbs.twimg.com/media/FCK5G6QUcAI2P9b.jpg'],0,0,0,"['technews', 'techtips']",[],https://twitter.com/vanuatutech/status/1450925561665056769,False,,1,https://pbs.twimg.com/media/FCK5G6QUcAI2P9b.jpg,,,,,,,[],,,,
1450925559765102594,1450925559765102594,2021-10-21 02:13:04 India Standard Time,2021-10-21,02:13:04,+0530,941633647656034304,toyertoys,Adam Learn and Fun Channel,,"IBM reports Q3 revenue of $17.62B, vs. $17.77B est., Global Technology Services revenue of $6.15B, down ~5% YoY, vs $6.25B est.; stock down 4%+ after hours (Jordan Novet/CNBC): Jordan Novet / CNBC: IBM reports Q3 revenue of $17.62B, vs. $17.77B est.,…  https://t.co/nNsQHg6rEP  https://t.co/rOlh6QsAds",en,[],['http://www.techmeme.com/211020/p40?utm_source=dlvr.it&utm_medium=twitter#a211020p40'],['https://pbs.twimg.com/media/FCK5GxQVcAcSNfM.jpg'],0,0,0,[],[],https://twitter.com/ToyerToys/status/1450925559765102594,False,,1,https://pbs.twimg.com/media/FCK5GxQVcAcSNfM.jpg,,,,,,,[],,,,
1450925138174623750,1450925138174623750,2021-10-21 02:11:24 India Standard Time,2021-10-21,02:11:24,+0530,817386,techmeme,Techmeme,,"IBM reports Q3 revenue of $17.62B, vs. $17.77B est., Global Technology Services revenue of $6.15B, down ~5% YoY, vs $6.25B est.; stock down 4%+ after hours (@jordannovet / CNBC)   https://t.co/Jo7ACsjBOg  https://t.co/3kdffOQW0W",en,"[{'screen_name': 'jordannovet', 'name': 'jordan novet', 'id': '1071350252'}]","['https://www.cnbc.com/2021/10/20/ibm-earnings-q3-2021.html', 'http://www.techmeme.com/211020/p40#a211020p40']",[],0,2,6,[],[],https://twitter.com/Techmeme/status/1450925138174623750,False,,0,,,,,,,,[],,,,
1450924890219958281,1450917729700098049,2021-10-21 02:10:25 India Standard Time,2021-10-21,02:10:25,+0530,15971074,xgerman,xgerman,,@QuinnyPig @jordannovet At this point IBM is a SPAC which bought Redhat and forgot to rename the stock ticker...,en,[],[],[],0,0,3,[],[],https://twitter.com/xgerman/status/1450924890219958281,False,,0,,,,,,,,"[{'screen_name': 'QuinnyPig', 'name': 'Corey🎃Managed NAT Gateway 🤡 Quinn', 'id': '97114171'}, {'screen_name': 'jordannovet', 'name': 'Jordan Novet', 'id': '1071350252'}]",,,,
1450924820267479043,1450924820267479043,2021-10-21 02:10:08 India Standard Time,2021-10-21,02:10:08,+0530,1360981203160076290,1080stocks,1080 Stocks,,$IBM down 5% in after hours. So glad I stayed away from the stock. Such a snooze fest with this stock.,en,[],[],[],0,0,0,[],['ibm'],https://twitter.com/1080Stocks/status/1450924820267479043,False,,0,,,,,,,,[],,,,
1450923507362242567,1450923507362242567,2021-10-21 02:04:55 India Standard Time,2021-10-21,02:04:55,+0530,3316713321,valenzuelapost,ValenzuelaPost,,"Earnings Results: IBM stock drops 5% after revenue miss, in-line earnings  https://t.co/zwCTiyAyWJ",en,[],['https://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-76E5-D6118D6237A2%7D&siteid=rss&rss=1'],[],0,0,0,[],[],https://twitter.com/ValenzuelaPost/status/1450923507362242567,False,,0,,,,,,,,[],,,,
1450921851019055114,1450917729700098049,2021-10-21 01:58:20 India Standard Time,2021-10-21,01:58:20,+0530,1071350252,jordannovet,Jordan Novet,,quick look at IBM stock since Arvind Krishna became CEO - it's up about 24% since then  https://t.co/oTZ4KAxQCc,en,[],[],['https://pbs.twimg.com/media/FCK1uBCWYAE7wYo.jpg'],1,0,1,[],[],https://twitter.com/jordannovet/status/1450921851019055114,False,,1,https://pbs.twimg.com/media/FCK1uBCWYAE7wYo.jpg,,,,,,,[],,,,
1450921059625193473,1450921059625193473,2021-10-21 01:55:12 India Standard Time,2021-10-21,01:55:12,+0530,963495628545327104,stckpro,STCK.PRO,,"$IBM NEW ARTICLE : Earnings Results: IBM stock drops 5% after revenue miss, in-line earnings  https://t.co/mQE5nz2uop Get all the latest $IBM related news here :  https://t.co/oZ4wb9PJId  https://t.co/QR9v58Kmmk",en,[],"['https://www.stck.pro/news/IBM/16741747', 'https://www.stck.pro/news/IBM']",['https://pbs.twimg.com/media/FCK1A70XIAATFpS.jpg'],1,0,0,[],"['ibm', 'ibm']",https://twitter.com/StckPro/status/1450921059625193473,False,,1,https://pbs.twimg.com/media/FCK1A70XIAATFpS.jpg,,,,,,,[],,,,
1450920780410277889,1450918561501917185,2021-10-21 01:54:05 India Standard Time,2021-10-21,01:54:05,+0530,2821613721,bdcolella,Brian Colella,,@Stephanie_Link The only stock worse than $IBM is $T,en,[],[],[],2,0,3,[],"['ibm', 't']",https://twitter.com/bdcolella/status/1450920780410277889,False,,0,,,,,,,,"[{'screen_name': 'Stephanie_Link', 'name': 'Stephanie Link', 'id': '455309376'}]",,,,
1450920671870128135,1450919261237653517,2021-10-21 01:53:39 India Standard Time,2021-10-21,01:53:39,+0530,268639649,lockingprofits,LP,,"@STOCKMASTERJAY Many great companies are shitty stocks and many trash companies have stocks that seem to only go higher…. I agree with half of your comment - $IBM is a think tank and they have things that matter that we dont even think about, but as far as the stock … HARD PASS… $spy $qqq",en,[],[],[],1,0,1,[],"['ibm', 'spy', 'qqq']",https://twitter.com/lockingprofits/status/1450920671870128135,False,,0,,,,,,,,"[{'screen_name': 'STOCKMASTERJAY', 'name': 'STOCKMASTER2000', 'id': '1399696921556566016'}]",,,,
1450919085366259719,1450919085366259719,2021-10-21 01:47:21 India Standard Time,2021-10-21,01:47:21,+0530,1131969939739414528,chris_schickel,chris schickel,,Robbinhood ibm is a 120 dollar stock,en,[],[],[],0,0,0,[],[],https://twitter.com/chris_schickel/status/1450919085366259719,False,,0,,,,,,,,[],,,,
1450918337379196928,1450918337379196928,2021-10-21 01:44:23 India Standard Time,2021-10-21,01:44:23,+0530,85253884,ryanmorse33,Ryan Morse,,$IBM stock price shown a zero percent gain over ten years but watch how long they talk about it.,en,[],[],[],0,0,1,[],['ibm'],https://twitter.com/RyanMorse33/status/1450918337379196928,False,,0,,,,,,,,[],,,,
1450917534962700296,1450917534962700296,2021-10-21 01:41:11 India Standard Time,2021-10-21,01:41:11,+0530,118794845,tradermacocosta,Marco Da Costa,,$IBM stock down over 4% as revenue misses estimates,en,[],[],[],0,0,0,[],['ibm'],https://twitter.com/TraderMacoCosta/status/1450917534962700296,False,,0,,,,,,,,[],,,,
1450917432277753856,1450917432277753856,2021-10-21 01:40:47 India Standard Time,2021-10-21,01:40:47,+0530,624413,marketwatch,MarketWatch,,IBM stock down over 4% as revenue misses estimates  https://t.co/hdlqZz3bIi,en,[],['https://on.mktw.net/3vu0PFH'],[],2,5,8,[],[],https://twitter.com/MarketWatch/status/1450917432277753856,False,,0,,,,,,,,[],,,,
1450902303679172608,1450902303679172608,2021-10-21 00:40:40 India Standard Time,2021-10-21,00:40:40,+0530,23864422,johnanewquist,"John Newquist CSP, CHST, OHST, CIT, (xSCI,TS)",,$ibm reports earnings tonight.  Stock is descending channel.  Will it break out?  https://t.co/IYanOXb2QH,en,[],[],['https://pbs.twimg.com/media/FCKj8iAWQAEEhVz.png'],0,0,2,[],['ibm'],https://twitter.com/johnanewquist/status/1450902303679172608,False,,1,https://pbs.twimg.com/media/FCKj8iAWQAEEhVz.png,,,,,,,[],,,,
1450898422333063171,1450898422333063171,2021-10-21 00:25:14 India Standard Time,2021-10-21,00:25:14,+0530,606615769,befullyinformed,Teddi Knight,,This trade in International Business Machines Stock (IBM) using the Trade Ahead Of Earnings Strategy is setup with a goal of earning a 65% return.  https://t.co/EVB59uK88X,en,[],['https://www.fullyinformed.com/goal-of-65-return-for-international-business-machines-stock-ibm-trade-ahead-of-earnings-strategy-setup-for-oct-20-2021/'],[],0,0,0,[],[],https://twitter.com/BeFullyInformed/status/1450898422333063171,False,,0,,,,,,,,[],,,,
1450872906540584968,1450869744765132803,2021-10-20 22:43:51 India Standard Time,2021-10-20,22:43:51,+0530,1146055580987076608,or_fade,TradeOrFade,,"@trakfeed @jimcramer @GilmanHill @Stephanie_Link @terranovajoe @CNBC @HalftimeReport $IBM ?  Ugh  Buffett got out b/c it was like waiting for Godot on new AI, Cloud &amp; SAS strategies  Dead money since 2013 when it was North of $210 &amp; Druck did his hit job on it...just like Chanos  Could have bought $RHT at one third the cost 2 yrs earlier instead of $IBM stock",en,[],[],[],0,0,0,[],"['ibm', 'rht', 'ibm']",https://twitter.com/or_fade/status/1450872906540584968,False,,0,,,,,,,,"[{'screen_name': 'trakfeed', 'name': 'Trakfeed', 'id': '1336519617871826946'}, {'screen_name': 'jimcramer', 'name': 'Jim Cramer', 'id': '14216123'}, {'screen_name': 'GilmanHill', 'name': 'Jenny VL Harrington', 'id': '2166637968'}, {'screen_name': 'Stephanie_Link', 'name': 'Stephanie Link', 'id': '455309376'}, {'screen_name': 'terranovajoe', 'name': 'Joe Terranova', 'id': '28445389'}, {'screen_name': 'CNBC', 'name': 'CNBC', 'id': '20402945'}, {'screen_name': 'HalftimeReport', 'name': 'CNBC Halftime Report', 'id': '234905402'}]",,,,
1450869412907651073,1450869412907651073,2021-10-20 22:29:58 India Standard Time,2021-10-20,22:29:58,+0530,1167669981351313408,busines65959783,Business News,,"Stock Market Higher As Earnings Take Spotlight; IBM, Tesla On Deck  https://t.co/vGYmtC9L6g",en,[],['https://tinyurl.com/ygjbp6ch'],[],0,0,0,[],[],https://twitter.com/Busines65959783/status/1450869412907651073,False,,0,,,,,,,,[],,,,
1450866250268266499,1450532840576270352,2021-10-20 22:17:24 India Standard Time,2021-10-20,22:17:24,+0530,2396357460,tomccarthy2781,Thomas H McCarthy,,"@Beachboy55 @jimcramer As, IBM maybe it is time to perform. Maybe, APPLE will buy them as they are cheap enough. Ford Explorer is a popular vehicle to municipalities. Ford F150 is the most popular truck industry. I think Varney owns one. lately if you were an owner of the stock you looking smart",en,[],[],[],0,0,0,[],[],https://twitter.com/tomccarthy2781/status/1450866250268266499,False,,0,,,,,,,,"[{'screen_name': 'Beachboy55', 'name': 'Jim Connell', 'id': '21425290'}, {'screen_name': 'jimcramer', 'name': 'Jim Cramer', 'id': '14216123'}]",,,,
